TRAB_RENDA_BRUTA,TRAB_AREA,TRAB_OCUPACAO,CAMPUS,CURSO,ANO_CONCLUSAO,Sheet,MODALIDADE,NOME_DATAFRAME
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Caicó,Técnico em Eletrotécnica,2012,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Natal - Central,Tecnologia em Redes de Computadores,2011,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Central,Técnico em Edificações,2012,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Natal - Central,Técnico em Controle Ambiental,2013,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Mossoró,Técnico em Informática,2018,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Natal - Central,Engenharia de Energia,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,João Câmara,Técnico em Informática,2014,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Natal - Central,Especialização em Gestão Ambiental,2018,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Zona Leste (EaD),Técnico em Segurança do Trabalho,2014,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Zona Norte,Técnico em Informática,2013,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Zona Leste (EaD),Técnico em Segurança do Trabalho,2018,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Zona Leste (EaD),Especialização em Práticas Assertivas da Educação Profissional Integrada à Educação de Jovens e Adultos - com Ênfase em Didática,2019,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Natal - Central,Técnico em Estradas,2019,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,João Câmara,Especialização em Educação Ambiental e Geografia do Semiárido,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Zona Leste (EaD),Especialização em Práticas Assertivas da Educação Profissional Integrada à Educação de Jovens e Adultos - com Ênfase em Gestão,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Zona Leste (EaD),Especialização em Práticas Assertivas da Educação Profissional Integrada à Educação de Jovens e Adultos - com Ênfase em Didática,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Natal - Zona Norte,Técnico em Informática para Internet,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,João Câmara,Técnico em Administração,2019,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Natal - Central,Técnico em Eletrotécnica,2013,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,São Gonçalo do Amarante,Técnico em Informática,2019,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Zona Leste (EaD),Especialização em Práticas Assertivas da Educação Profissional Integrada à Educação de Jovens e Adultos - com Ênfase em Didática,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Zona Leste (EaD),Especialização em Práticas Assertivas da Educação Profissional Integrada à Educação de Jovens e Adultos - com Ênfase em Didática,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Zona Leste (EaD),Especialização em Práticas Assertivas da Educação Profissional Integrada à Educação de Jovens e Adultos - com Ênfase em Didática,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Mossoró,Técnico em Saneamento,2016,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Caicó,Técnico em Informática,2016,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Caicó,Técnico em Eletrotécnica,2013,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Caicó,Técnico em Eletrotécnica,2016,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Central,Técnico em Edificações,2014,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Central,Técnico em Edificações,2012,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Ipanguaçu,Técnico em Informática,2016,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Cidade Alta,Técnico em Multimídia,2018,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Zona Leste (EaD),Técnico em Alimentação Escolar,2018,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Central,Técnico em Informática para Internet,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Mossoró,Tecnologia em Gestão Ambiental,2018,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Zona Norte,Técnico em Manutenção e Suporte em Informática,2012,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Zona Leste (EaD),Especialização em Gestão Pública EaD,2015,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Zona Leste (EaD),Licenciatura em Formação Pedagógica para Graduados não Licenciados,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Zona Leste (EaD),Especialização em Gestão Pública EaD,2019,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Mossoró,Mestrado Acadêmico em Ensino,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Zona Leste (EaD),Especialização em Práticas Assertivas da Educação Profissional Integrada à Educação de Jovens e Adultos - com Ênfase em Didática,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Zona Leste (EaD),Especialização em Literatura e Ensino EaD,2018,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Zona Leste (EaD),Técnico em Secretaria Escolar,2021,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Zona Leste (EaD),"Aperfeiçoamento para Professores dos Municípios do Rio Grande do Norte: Língua Portuguesa, Matemática e Cidadania",2015,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Zona Leste (EaD),Especialização em Educação Profissional Integrada à Educação Básica na Modalidade de Educação de Jovens e Adultos,2018,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Zona Leste (EaD),Especialização em Ensino de Matemática para o Ensino Médio,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Mossoró,Mestrado Acadêmico em Ensino,2017,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(03) Mais de 2 a 3 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Santa Cruz,Técnico em Refrigeração e Climatização,2015,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(11) Mais de 20 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Central,Tecnologia em Desenvolvimento de Software,2011,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(11) Mais de 20 salários mínimos,"Não, meu trabalho é em outra área de formação",(1) Trabalham,Currais Novos,Tecnologia em Alimentos,2015,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(11) Mais de 20 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Central,Tecnologia em Análise e Desenvolvimento de Sistemas,2012,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(11) Mais de 20 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Zona Norte,Técnico em Comércio,2014,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(11) Mais de 20 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Central,Tecnologia em Análise e Desenvolvimento de Sistemas,2014,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(11) Mais de 20 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Central,Tecnologia em Análise e Desenvolvimento de Sistemas,2017,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(11) Mais de 20 salários mínimos,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Natal - Central,Técnico em Mecânica,2015,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(11) Mais de 20 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Zona Norte,Técnico em Informática,2015,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(11) Mais de 20 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Mossoró,Técnico em Informática,2013,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(11) Mais de 20 salários mínimos,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Natal - Central,Técnico em Mecânica,2012,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(11) Mais de 20 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Central,Tecnologia em Análise e Desenvolvimento de Sistemas,2014,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Zona Leste (EaD),Especialização em Práticas Assertivas da Educação Profissional Integrada à Educação de Jovens e Adultos - com Ênfase em Didática,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Central,Técnico em Mecânica,2019,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Parcialmente na área, tem correlação com a formação",(1) Trabalham,Zona Leste (EaD),Especialização em Práticas Assertivas da Educação Profissional Integrada à Educação de Jovens e Adultos - com Ênfase em Didática,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Santa Cruz,Técnico em Informática,2015,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Central,Tecnologia em Gestão Pública,2016,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Central,Técnico em Estradas,2015,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Central,Técnico em Eletrotécnica,2018,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Currais Novos,Técnico em Alimentos,2013,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Natal - Zona Norte,Técnico em Informática,2016,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Parnamirim,Técnico em Mecatrônica,2019,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Central,Técnico em Edificações,2011,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Santa Cruz,Técnico em Mecânica,2016,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Natal - Central,Técnico em Eletrotécnica,2015,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Natal - Central,Técnico em Eletrotécnica,2015,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Central,Técnico em Eletrotécnica,2014,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Ipanguaçu,Técnico em Agroecologia,2014,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Parnamirim,Técnico em Informática,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(2) Trabalham e estudam,Natal - Central,Licenciatura em Matemática,2018,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Zona Leste (EaD),Especialização em Práticas Assertivas da Educação Profissional Integrada à Educação de Jovens e Adultos - com Ênfase em Gestão,2020,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Parcialmente na área, tem correlação com a formação",(2) Trabalham e estudam,Natal - Central,Técnico em Geologia,2018,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Não, meu trabalho é em outra área de formação",(2) Trabalham e estudam,Apodi,Técnico em Biocombustíveis,2013,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
(04) Mais de 3 a 4 salários mínimos,"Sim, totalmente na área (exerce a profissão)",(1) Trabalham,Natal - Central,Tecnologia em Automação Industrial,2012,PAE2021-2022_selected_data.xlsx,,PAE2021-2022
